"Id","Product Name","Sale Price","Category","Tax Applied","Hidden"
"538338","Lavazza Lids 12oz - White","33.59","DISPOSABLES","Y","N"
"538336","Lavazza Lids 4oz - White","29.99","DISPOSABLES","Y","N"
"538337","Lavazza Lids 8oz - White","33.59","DISPOSABLES","Y","N"
"521088","Lavazza Paper Coffee Cups","47.99","PAPER AND PLASTIC CUPS","Y","Y"
"521066","Lavazza Pienaroma Coffee Beans 6Kg","95.68","Lavazza Coffee Beans","N","N"
"522640","Lavazza Shortbread Biscuits","10.99","Biscuits and Confectionery","N","N"
"521067","Lavazza Super Crema Coffee Beans 6Kg","71.73","Lavazza Coffee Beans","N","N"
"521064","Lavazza Tierra Arabica Coffee Beans 6Kg","82.12","Lavazza Coffee Beans","N","N"
"521068","Lavazza White Sugar Sticks","9.39","Lavazza Ancillaries","N","N"
"537404","Lipton Black Tea English Breakfast","11.68","LIPTON TEAS","N","N"
"537407","Lipton Black Tea Forest Fruits","11.68","LIPTON TEAS","N","N"
"537405","Lipton Camomile Herbal Tea","11.68","LIPTON TEAS","N","N"
"537406","Lipton Peppermint Herbal Tea","11.68","LIPTON TEAS","N","N"
"489830","Long Handled Latte Spoons","11.99","CROCKERY AND GLASSWARE","Y","N"
"538038","Lotus Biscoff Break Pack","16.99","Biscuits and Confectionery","N","N"
"66126","Lotus Caramelised Biscoff Biscuits","8.99","Biscuits and Confectionery","N","N"
"514078","Matrix Mini Magnum Hot Drink Vending Machine","0.00","Soluble Coffee and Cappuccino Machines","N","N"
"69760","Matrix Mini Monarch Hot Drink Vending Machine","0.00","Soluble Coffee and Cappuccino Machines","N","N"
"535798","Meadow Churn Real Dairy Cream Squirty Aerosol","2.69","TOPPINGS","N","N"
"177956","Medium Cappuccino Plain 9oz Cup & Saucer x 6","30","CROCKERY AND GLASSWARE","Y","N"
"537369","Metal Coffee Tamper","17.99","COFFEE MACHINE ACCESSORIES","Y","N"
"537334","Milfresh Gold Granulated Skimmed Milk Powder","0.00","Milk, Creamers & Whiteners","N","Y"
"442375","Milk Chocolate Shavings","14.99","TOPPINGS","Y","N"
"460224","Milk Frothing Spatula","3.95","COFFEE MACHINE ACCESSORIES","Y","N"
"519051","Milk To Perfection Foaming Jug","23.99","COFFEE MACHINE ACCESSORIES","Y","N"
"396258","MilkShake Glasses","35.99","CROCKERY AND GLASSWARE","Y","N"
"95464","Millac Maid Semi Skimmed Milk Pots","4.99","Milk, Creamers & Whiteners","N","Y"
"537184","Mini Chocolate Chip Cantuccini","24.99","Biscuits and Confectionery","N","N"
"180599","Mini Marshmallows","7.79","TOPPINGS","Y","N"
"535779","Natvia Natural Sweetener Sticks","15.49","Sugar & Sweetener Sticks","N","N"
"536616","Nescafe Cappuccino (KLIX OUTLOOK ONLY)","115.36","KLIX Outlook Drinks","N","N"
"67567","Nescafe Decaff Instant Coffee Tin","21.49","Nescafe Instant Coffees","N","N"
"366352","Nescafe Fairtrade Partners Blend Tin","19.99","Nescafe Instant Coffees","N","N"
"536614","Nescafe Gold Blend Black (KLIX OUTLOOK ONLY)","90.64","KLIX Outlook Drinks","N","N"
"67566","Nescafe Gold Blend Coffee Tin","24.99","Nescafe Instant Coffees","N","N"
"67568","Nescafe Gold Blend Decaff Sticks","21.49","Nescafe Instant Coffees","N","N"
"67565","Nescafe Gold Blend Sticks","19.99","Nescafe Instant Coffees","N","N"
"63774","Nescafe Gold Blend Vending Coffee","89.99","Vending Machine Products","N","Y"
"536613","Nescafe Gold Blend White (KLIX OUTLOOK ONLY)","90.64","KLIX Outlook Drinks","N","N"
"536612","Nescafe Gold Blend White/Sugar (KLIX OUTLOOK ONLY)","90.64","KLIX Outlook Drinks","N","N"
"536617","Nescafe Latte (KLIX OUTLOOK ONLY)","115.36","KLIX Outlook Drinks","N","N"
"537159","Nescafe Original Decaff Sticks","21.49","Nescafe Instant Coffees","N","N"
"519529","Nescafe Original Instant Coffee Tin","21.99","Nescafe Instant Coffees","N","N"
"67564","Nescafe Original Sticks","17.99","Nescafe Instant Coffees","N","N"
"534082","Options Hot Chocolate - Belgian Chocolate","11.99","HOT CHOCOLATE DRINKS","N","N"
"534083","Options Hot Chocolate - Mint Madness","11.99","HOT CHOCOLATE DRINKS","N","N"
"534084","Options Hot Chocolate - Outrageous Orange","11.99","HOT CHOCOLATE DRINKS","N","N"
"458150","Pallo Coffee Machine Cleaning Tool","5.99","Espresso Machine Cleaning","Y","N"
"489603","Pallo GrinderMinder Brush","9.59","Espresso Machine Cleaning","Y","N"
"460382","Pallo Steamy Wanda Cleaning Tool","5.99","Espresso Machine Cleaning","Y","N"
"489475","Pallo Tool Heads - 3 Pack","8.39","Espresso Machine Cleaning","Y","N"
"537561","Pan Ducale Almond Biscotti","13.89","Biscuits and Confectionery","N","N"
"537562","Pan Ducale Choc Chip Biscotti","13.89","Biscuits and Confectionery","N","N"
"527923","PG Tips Pyramid Enveloped Tea Bags","9.99","EVERYDAY TEA BAGS & LOOSE LEAF TEA","N","N"
"537371","PG Tips Pyramid Tea Bags - 1150","22.49","EVERYDAY TEA BAGS & LOOSE LEAF TEA","N","N"
"489712","PG Tips Pyramid Tea Bags - 460","10.99","EVERYDAY TEA BAGS & LOOSE LEAF TEA","N","N"
"531535","Pink Lids for Cancer Research","32.22","DISPOSABLES","Y","Y"
"496585","Plain White Paper Cups","19.37","PAPER AND PLASTIC CUPS","Y","Y"
"448876","Plastic Coffee Stirrers","5.99","DISPOSABLES","Y","N"
"489759","Plastic Tea Spoons","9.59","Other Disposables","Y","N"
"421740","Plastic Water Cups","17.99","PAPER AND PLASTIC CUPS","Y","N"
"64063","Poldermill Hot Chocolate Sachets","16.99","HOT CHOCOLATE DRINKS","N","N"
"70416","Puly Caff Cleaning Tablets","22.74","Espresso Machine Cleaning","Y","N"
"457262","Puly Grind - Grinder Cleaning Sachets","1.2","Espresso Machine Cleaning","Y","N"
"75563","Pump Action Airpots (Elia)","30.29","COFFEE MACHINE ACCESSORIES","Y","N"
"536947","Pumpkin Spice Latte Pack","16.99","SWEETBIRD SYRUPS","N","Y"
"537336","Puro Dairy Cleaning Liquid","0.00","Espresso Machine Cleaning","N","Y"
"537335","Puro Espresso Machine Cleaning Powder","0.00","Espresso Machine Cleaning","N","Y"
"448926","Renegite Descaler Sachets","1.2","Bravilor Pour & Serve Coffee Machines","Y","N"
"537247","ROK Espresso Coffee Maker","154.8","COFFEE MACHINES","Y","N"
"489748","Rubber Anti Scorch Steam Wand Sleeve","1.19","COFFEE MACHINE ACCESSORIES","Y","N"
"449473","Rubber Cleaning Blank Disc","1.19","Espresso Machine Cleaning","Y","N"
"396255","Shmoo Banana Milkshake Mix","32.99","Milkshake Mixes","N","N"
"396256","Shmoo Chocolate MilkShake Mix","32.99","Milkshake Mixes","N","N"
"537109","Shmoo Milkshake Machine","384","Milkshake Mixes","Y","N"
"396380","Shmoo Milkshake Mixed Case","124","Milkshake Mixes","N","N"
"537110","Shmoo Starter Pack & Machine Bundle","0.00","Milkshake Mixes","N","Y"
"537108","Shmoo Starter Pack (No Machine)","130","Milkshake Mixes","N","N"
"488375","Shmoo Strawberry Milk Shake Mix","32.99","Milkshake Mixes","N","N"
"396257","Shmoo Vanilla MilkShake Mix","32.99","Milkshake Mixes","N","N"
"538024","Short Dated Stock - Byron Bay Salted Caramel Cookies","0.00","CLEARANCE STOCK","N","Y"
"538013","Short Dated Stock - Drink Me Chai - Mango Chai Latte","1.49","CLEARANCE STOCK","N","N"
"538022","Short Dated Stock - Kenco 2GO - Knorr Tomato Soup","32.99","CLEARANCE STOCK","N","N"
"538023","Short Dated Stock - Lakeland Whole Milk Pots","1.99","CLEARANCE STOCK","N","N"
"538025","Short Dated Stock - Meadow Churn Real Dairy Cream Squirty Aerosol","0.00","CLEARANCE STOCK","N","Y"
"538017","Short Dated Stock - Shmoo Chocolate MilkShake Mix","17.99","CLEARANCE STOCK","N","Y"
"538021","Short Dated Stock - Strathmore Lemon & Lime Flavoured Water","3.99","CLEARANCE STOCK","N","N"
"538014","Short Dated Stock - Sweetbird Lemon Syrup","2.99","CLEARANCE STOCK","N","N"
"538015","Short Dated Stock - Typhoo QT Freeze Dried Tea - White","19.99","CLEARANCE STOCK","N","N"
"538020","Short Dated Stock - Zuma Chocolate Coated Popping Candy","11.99","CLEARANCE STOCK","Y","Y"
"538018","Short Dated Stock - Zuma Mini Rainbow Chocolate Beans","5.99","CLEARANCE STOCK","Y","N"
"538019","Short Dated Stock - Zuma Triple Choc Crispies","4.79","CLEARANCE STOCK","Y","N"
"63789","Silver Spoon Vending Machine Sugar","3.49","Vending Machine Products","N","N"
"537156","Simply Apple & Cinnamon Sauce","7.39","Simply Sauces","N","N"
"490077","Simply Blackberry & Blueberry Smoothie Mix","64.8","Fruit Smoothie Mixes","Y","N"
"537154","Simply Blackcurrant Sauce","7.39","Simply Sauces","N","N"
"537152","Simply Bubble Gum Sauce","7.39","Simply Sauces","N","N"
"537158","Simply Cherry Sauce","7.39","Simply Sauces","N","N"
"456800","Simply Exotic Fruit Smoothie Mix","64.8","Fruit Smoothie Mixes","Y","N"
"537149","Simply Luxury Chocolate Sauce","7.39","Simply Sauces","N","N"
"490078","Simply Mango & Apple Smoothie Mix","64.8","Fruit Smoothie Mixes","Y","Y"
"537157","Simply Mango & Passion Fruit Sauce","7.39","Simply Sauces","N","N"
"490255","Simply Pineapple & Passionfruit Smoothie Mix","64.8","Fruit Smoothie Mixes","Y","N"
"537155","Simply Raspberry Sauce","7.39","Simply Sauces","N","N"
"511570","Simply Raspberry Smoothie Mix","64.8","Fruit Smoothie Mixes","Y","Y"
"496231","Simply Ready To Drink Smoothies","23.99","Fruit Smoothie Mixes","Y","Y"
"537153","Simply Strawberry and Rhubarb Sauce","7.39","Simply Sauces","N","N"
"537150","Simply Toffee Caramel Sauce","7.39","Simply Sauces","N","N"
"537151","Simply White Chocolate Sauce","7.39","Simply Sauces","N","N"
"363450","Smoothie Mixed Case","42","Fruit Smoothie Mixes","Y","N"
"537011","Snowflake Stencil","4.19","FESTIVE SPECIALITIES","Y","Y"
"537010","Snowman Stencil","4.19","FESTIVE SPECIALITIES","Y","N"
"66121","Spectra Brown Sugar Sachets","7.99","Sugar & Sweetener Sticks","N","N"
"489568","Spectra Double Wall Cups","34.19","PAPER AND PLASTIC CUPS","Y","Y"
"63629","Spectra White Sugar Sachets","7.99","Sugar & Sweetener Sticks","N","N"
"538213","Spitz Chocolate Wafers","8.99","Biscuits and Confectionery","N","N"
"538212","Spitz Hazelnut Wafers","8.99","Biscuits and Confectionery","N","N"
"462683","Spitz Vanilla Wafers","8.99","Biscuits and Confectionery","N","N"
"354828","Squirty Drizzle Bottle","3.23","Sweetbird Sauces","Y","N"
"70413","Stainless Milk Foaming Jug","10.79","COFFEE MACHINE ACCESSORIES","Y","N"
"426485","Stainless Steel Chocolate Shaker","8.39","TOPPINGS","Y","N"
"172544","Stainless Steel Knockout Drawer","119.99","COFFEE MACHINE ACCESSORIES","Y","N"
"489572","Stainless Steel Shot Pitcher 3oz","5.15","COFFEE MACHINE ACCESSORIES","Y","N"
"488360","Stainless Steel Whisk","2.39","COFFEE MACHINE ACCESSORIES","Y","N"
"151426","Steaming Thermometer","10.79","COFFEE MACHINE ACCESSORIES","Y","N"
"429586","Stir Stix To Go","4.19","DISPOSABLES","Y","N"
"462762","Strathmore Bottled Water - Sparkling","10.79","BOTTLED WATER","Y","N"
"462761","Strathmore Bottled Water - Still","10.79","BOTTLED WATER","Y","N"
"519101","Strathmore Flavoured Water - Lemon & lime","10.79","BOTTLED WATER","Y","N"
"450294","Suchard Vending Chocolate","44.99","Vending Machine Products","N","N"
"518324","Swantex Recycled Napkins","8.99","Other Disposables","Y","N"
"531430","Sweetbird & Zuma Recipe Book","0.00","TOPPINGS","N","N"
"536980","Sweetbird Almond Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536981","Sweetbird Amaretto Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"329505","Sweetbird Banana Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"537015","Sweetbird Banana Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"536982","Sweetbird Butterscotch Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536983","Sweetbird Cane Sugar Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537027","Sweetbird Caramel Sauce","13.99","Sweetbird Sauces","N","N"
"536984","Sweetbird Caramel Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537055","Sweetbird Chai Syrup","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"537016","Sweetbird Cherry Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"536985","Sweetbird Chilli Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536988","Sweetbird Chocolate Mint Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536987","Sweetbird Chocolate Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536989","Sweetbird Cinnamon Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537017","Sweetbird Coconut Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"536990","Sweetbird Coconut Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537018","Sweetbird Cranberry Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"537056","Sweetbird Cucumber & Mint Iced Green Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"536714","Sweetbird Display Stand","26.34","Sweetbird Coffee Syrups","Y","N"
"536991","Sweetbird Eggnog Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536992","Sweetbird English Toffee Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536993","Sweetbird French Vanilla Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536994","Sweetbird Fudge Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536995","Sweetbird Gingerbread Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536996","Sweetbird Hazelnut Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537057","Sweetbird Iced Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"536998","Sweetbird Irish Cream Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537058","Sweetbird Jasmine Lime Iced Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"490469","Sweetbird Lemon Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"537020","Sweetbird Lemon Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"535360","Sweetbird Lemonade","7.61","CLEARANCE STOCK","Y","Y"
"537021","Sweetbird Lime Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"490471","Sweetbird Mango & Passionfruit Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"329502","Sweetbird Mango Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"536999","Sweetbird Mint Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537259","Sweetbird Orange Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"537022","Sweetbird Passion Fruit Syrup","6.66","Sweetbird Fruit Syrups","N","Y"
"537059","Sweetbird Passionfruit Lemon Iced Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"537060","Sweetbird Peach Iced Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"329504","Sweetbird Peach Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"537023","Sweetbird Peach Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"537000","Sweetbird Peanut Butter Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537001","Sweetbird Pumpkin Spice Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"329506","Sweetbird Raspberry & Blackcurrant Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"537061","Sweetbird Raspberry Iced Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"537024","Sweetbird Raspberry Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"537002","Sweetbird Salted Caramel Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537019","Sweetbird Sauce Pump","4.32","Sweetbird Sauces","Y","N"
"537026","Sweetbird Single Origin Chocolate Sauce","13.99","Sweetbird Sauces","N","N"
"329507","Sweetbird Strawberry & Banana Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"329503","Sweetbird Strawberry Smoothie","43.2","Fruit Smoothie Mixes","Y","N"
"537025","Sweetbird Strawberry Syrup","6.66","Sweetbird Fruit Syrups","N","N"
"536986","Sweetbird Sugar Free Caramel Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"536997","Sweetbird Sugar Free Hazelnut Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537006","Sweetbird Sugar Free Vanilla Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"460231","Sweetbird Syrup Pumps","2.75","Sweetbird Coffee Syrups","Y","N"
"426422","Sweetbird Syrup Starter Kit","64.99","SWEETBIRD SYRUPS","N","N"
"353118","Sweetbird Syrups Point Of Sale Materials","0.6","Sweetbird Fruit Syrups","Y","N"
"537003","Sweetbird Toasted Marshmallow Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537004","Sweetbird Toffee Apple Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537005","Sweetbird Vanilla Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"537062","Sweetbird Watermelon Iced Green Tea","6.66","Sweetbird Iced Tea & Chai Syrups","N","N"
"537028","Sweetbird White Chocolate Sauce","13.99","Sweetbird Sauces","N","N"
"537007","Sweetbird White Chocolate Syrup","6.66","Sweetbird Coffee Syrups","N","N"
"517556","Sweetbird Winter Syrups Package","44.27","SWEETBIRD SYRUPS","Y","N"
"363566","Swirl Design Take Out Cups","19.37","PAPER AND PLASTIC CUPS","Y","Y"
"536414","Takeaway Soup Bowls","33.59","PAPER AND PLASTIC CUPS","Y","Y"
"537191","Tassimo  Kenco Cafe Crema - Case","17.75","Tassimo - Case","N","N"
"537124","Tassimo Cadburys Hot Chocolate","3.9","Tassimo","N","N"
"537203","Tassimo Cadburys Hot Chocolate - Case","18.5","Tassimo - Case","N","N"
"537115","Tassimo Carte Noire Cappuccino","3.75","Tassimo","N","N"
"537192","Tassimo Carte Noire Cappuccino - Case","17.75","Tassimo - Case","N","N"
"537116","Tassimo Carte Noire Crema Intenso","3.75","Tassimo","N","N"
"537193","Tassimo Carte Noire Crema Intenso - Case","17.75","Tassimo - Case","N","N"
"537119","Tassimo Carte Noire Espresso Classic","3.75","Tassimo","N","N"
"537196","Tassimo Carte Noire Espresso Classic - Case","17.75","Tassimo - Case","N","N"
"537118","Tassimo Carte Noire Latte Macchiato","4.4","Tassimo","N","N"
"537195","Tassimo Carte Noire Latte Macchiato - Case","21","Tassimo - Case","N","N"
"537117","Tassimo Carte Noire Latte Macchiato Caramel","4.4","Tassimo","N","N"
"537194","Tassimo Carte Noire Latte Macchiato Caramel - Case","21","Tassimo - Case","N","N"
"537120","Tassimo Costa Americano","4.2","Tassimo","N","N"
"537197","Tassimo Costa Americano - Case","20","Tassimo - Case","N","N"
"537121","Tassimo Costa Cappuccino","4.2","Tassimo","N","N"
"537198","Tassimo Costa Cappuccino - Case","20","Tassimo - Case","N","N"
"537123","Tassimo Costa Caramel Latte","4.85","Tassimo","N","N"
"537200","Tassimo Costa Caramel Latte - Case","23.25","Tassimo - Case","N","N"
"537122","Tassimo Costa Latte","4.85","Tassimo","N","N"
"537199","Tassimo Costa Latte - Case","23.25","Tassimo - Case","N","N"
"537114","Tassimo Kenco Cafe Crema","3.75","Tassimo","N","N"
"537111","Tassimo Kenco Medium Roast","3.75","Tassimo","N","N"
"537190","Tassimo Kenco Medium Roast - Case","17.75","Tassimo - Case","N","N"
"537112","Tassimo Kenco Pure Colombian","3.75","Tassimo","N","N"
"537189","Tassimo Kenco Pure Colombian - Case","17.75","Tassimo - Case","N","N"
"537127","Tassimo Milk Creamer from Milk","3.19","Tassimo","N","N"
"537202","Tassimo Milk Creamer From Milk - Case","14.95","Tassimo - Case","N","N"
"537181","Tassimo Oreo","4.15","Tassimo","N","N"
"537188","Tassimo Oreo - Case","20.75","Tassimo - Case","N","N"
"537125","Tassimo Suchard Hot Chocolate","3.75","Tassimo","N","Y"
"537204","Tassimo Suchard Hot Chocolate - Case","17.75","Tassimo - Case","N","Y"
"177959","Tazza Latte Glasses","20.34","CROCKERY AND GLASSWARE","Y","N"
"430066","Terrys Twilight Mint Crisps","20.39","Biscuits and Confectionery","Y","N"
"62600","Tetley Tea Bags - 1100","20.49","EVERYDAY TEA BAGS & LOOSE LEAF TEA","N","N"
"460225","Thick Rubber Tamping Mat","8.39","COFFEE MACHINE ACCESSORIES","Y","N"
"448820","Twinings 2 Tier Display Stand","17.99","TWININGS TEA BAGS","Y","N"
"536522","Twinings 3 Tier Display Stand","40.79","TWININGS TEA BAGS","Y","N"
"537573","Twinings 4 Tier Display Stand","39.99","TWININGS TEA BAGS","N","N"
"536353","Twinings Apple Crunch Herbal Infusion","1.89","TWININGS TEA BAGS","N","N"
"536908","Twinings Bollywood Chai Latte","3.89","TWININGS TEA BAGS","N","N"
"536918","Twinings Caramelised Apple Green Tea","2.05","TWININGS TEA BAGS","N","N"
"538042","Twinings Ceylon - Case","6.99","TWININGS TEA BAGS","N","N"
"538041","Twinings Chai - Case","6.99","TWININGS TEA BAGS","N","N"
"538046","Twinings Chai - Single pack","1.89","TWININGS TEA BAGS","N","N"
"449539","Twinings Cranberry & Raspberry Infusion","1.89","TWININGS TEA BAGS","N","N"
"492255","Twinings Cranberry & Sanguinello Orange Infusion","1.89","TWININGS TEA BAGS","N","Y"
"425266","Twinings Darjeeling Tea","1.99","TWININGS TEA BAGS","N","N"
"538043","Twinings Dark Walnut 12 Compartment box","35.99","TWININGS TEA BAGS","Y","N"
"538054","Twinings Decaffeinated English Breakfast Tea","5.99","TWININGS TEA BAGS","N","N"
"426560","Twinings Decaffeinated English Breakfast Tea","1.99","TWININGS TEA BAGS","N","N"
"538055","Twinings Earl Grey Tea","4.5","TWININGS TEA BAGS","N","N"
"425257","Twinings Earl Grey Tea","2.7","TWININGS TEA BAGS","N","N"
"537126","Twinings English Breakfast Tea","4.15","Tassimo","N","N"
"537187","Twinings English Breakfast Tea - Case","19.75","Tassimo - Case","N","N"
"538056","Twinings Everyday Tea - 100","4.79","TWININGS TEA BAGS","N","N"
"425270","Twinings Everyday Tea - 50","2.89","TWININGS TEA BAGS","N","N"
"535390","Twinings Everyday Tea Bags (1 x 1100)","29.55","TWININGS TEA BAGS","N","N"
"64077","Twinings Fruit Selection","2.49","TWININGS TEA BAGS","N","N"
"536909","Twinings Gingerbread Chai Latte","3.89","TWININGS TEA BAGS","N","N"
"536917","Twinings Gingerbread Green Tea","2.05","TWININGS TEA BAGS","N","N"
"450057","Twinings Green Tea & Lemon","2.09","TWININGS TEA BAGS","N","N"
"534978","Twinings Green Tea with Cranberry","2.09","TWININGS TEA BAGS","N","N"
"535111","Twinings Herbal Starter Kit","27.99","TWININGS TEA BAGS","N","N"
"519634","Twinings Lady Grey Tea Bags","2.29","TWININGS TEA BAGS","N","N"
"449542","Twinings Lemon And Ginger","1.89","TWININGS TEA BAGS","N","N"
"536916","Twinings Origins Variety Pack","26.99","TWININGS TEA BAGS","N","N"
"425261","Twinings Pure Assam","1.99","TWININGS TEA BAGS","N","N"
"538059","Twinings Pure Assam","4.99","TWININGS TEA BAGS","N","N"
"449536","Twinings Pure Camomile Infusion","1.89","TWININGS TEA BAGS","N","N"
"538047","Twinings Pure Ceylon","1.89","TWININGS TEA BAGS","N","Y"
"449541","Twinings Pure Green Tea","2.09","TWININGS TEA BAGS","N","N"
"449537","Twinings Pure Peppermint Infusion","1.89","TWININGS TEA BAGS","N","N"
"536910","Twinings Pure Variety Pack","26.99","TWININGS TEA BAGS","N","N"
"536915","Twinings Salted Caramel Green Tea","2.05","TWININGS TEA BAGS","N","N"
"538039","Twinings Smoky Lapsang - Case","6.99","TWININGS TEA BAGS","N","N"
"538044","Twinings Smoky Lapsang Tea","1.89","TWININGS TEA BAGS","N","N"
"519588","Twinings Strawberry and Mango Infusion Tea","1.89","TWININGS TEA BAGS","N","N"
"538045","Twinings Traditional Afternoon","1.89","TWININGS TEA BAGS","N","N"
"538040","Twinings Traditional Afternoon - Case","6.99","TWININGS TEA BAGS","N","N"
"538061","Twinings Traditional English Breakfast Tea","4.5","TWININGS TEA BAGS","N","N"
"425240","Twinings Traditional English Breakfast Tea","2.75","TWININGS TEA BAGS","N","N"
"537260","Typhoo QT Freeze Dried Tea - White","42.99","Kenco Freshseal 2 Go","N","N"
"537262","Typhoo String and Tag English Tea","40.84","EVERYDAY TEA BAGS & LOOSE LEAF TEA","N","N"
"70414","Urnex Cafiza Espresso Cleaning Powder","11.99","Espresso Machine Cleaning","Y","N"
"70415","URNEX Rinza Milk Frother Cleaner","11.99","Espresso Machine Cleaning","Y","N"
"489743","Utopia Coffee Mugs","11.99","Welcome to new customers","Y","N"
"534976","Van Houten Fairtrade Chocolate Drink","56.85","HOT CHOCOLATE DRINKS","N","N"
"64068","Vending Machine Milk","32.99","Vending Machine Products","N","N"
"427727","Wavy Triple Wall Ripple Coffee Cups","39.89","PAPER AND PLASTIC CUPS","Y","Y"
"537395","Wega 5.8 Instant Grinder","0.00","COFFEE BEAN GRINDERS","N","Y"
"94130","Wega Atlas Espresso Coffee Machine","0.00","Commercial Espresso Coffee Machines","N","N"
"96170","Wega Atlas Espresso Machine Package","0.00","Commercial Espresso Machine Packages","N","Y"
"537626","Wega Bean Hopper","0.00","COFFEE MACHINE ACCESSORIES","N","Y"
"63413","Wega Max 6.4A Grinder","515.94","COFFEE BEAN GRINDERS","Y","N"
"496049","Wega Milano Espresso Machine Package","0.00","Commercial Espresso Machine Packages","N","Y"
"172489","Wega Pegaso Espresso Coffee Machine","0.00","Commercial Espresso Coffee Machines","N","N"
"172491","Wega Pegaso Espresso Machine Package","2659.99","Commercial Espresso Machine Packages","N","Y"
"93993","Wega Polaris Espresso Coffee Machine","0.00","COMMERCIAL ESPRESSO COFFEE MACHINES","N","N"
"96169","Wega Polaris Espresso Coffee Machine Package","0.00","Commercial Espresso Machine Packages","N","Y"
"536936","Wega Polaris EVD","0.00","Commercial Espresso Coffee Machines","N","Y"
"95925","Wega Venere Espresso Coffee Machine Package","0.00","Commercial Espresso Machine Packages","N","Y"
"93992","Wega Venus Espresso Coffee Machine","0.00","Commercial Espresso Coffee Machines","N","Y"
"416002","White Paper Napkins","2.03","DISPOSABLES","Y","N"
"94047","White Rough Cut Sugar Cubes","3.99","Sugar & Sweetener Sticks","N","N"
"94032","White Sugar Swizzle Sticks","19.99","Sugar & Sweetener Sticks","N","N"
"511256","Whitener Sachets","6.49","Milk, Creamers & Whiteners","N","N"
"536911","Winter Wonderland Festive Double Wall Cups","65.99","FESTIVE SPECIALITIES","Y","Y"
"537014","Witch and Cauldron Halloween Stencil","4.19","Cappuccino Stencils","Y","N"
"456491","WMF / Solis Bestmax Water Filter","34.79","Bean To Cup Cleaning","Y","N"
"489565","WMF 1200s Bean To Cup Coffee Machine","0.00","WMF Coffee Machines","N","N"
"183400","WMF 2000S Bean To Cup Coffee Machine","0.00","WMF Coffee Machines","N","N"
"537342","WMF Descaling Liquid","0.00","Bean To Cup Cleaning","N","Y"
"329466","WMF Presto Bean To Cup Machine","0.00","WMF Coffee Machines","N","Y"
"536523","WMF Special Cleaner Fluid","22.79","Bean To Cup Cleaning","Y","N"
"441065","WMF Special Cleaning Tablets","35.99","Bean To Cup Cleaning","Y","N"
"536413","Wooden Coffee Stirrers 5 inch","3.95","DISPOSABLES","Y","N"
"69878","Wooden Coffee Stirrers 7 inch","4.79","DISPOSABLES","Y","N"
