"Product Id","Product Name","Image"
"551157","Simply Violet Syrup - 1 Litre","082909VIOLET_1LTR.png"
"547594","Simply Watermelon Syrup - 1 Litre","100531Simply-Watermelon-Coffee-Syrup.jpg"
"535781","Simply White Chocolate Frappe Mix 1.75 KG","110906WhiteChoc_Frappe11.jpg"
"547597","Simply White Chocolate Syrup - 1 Litre","100531Simply-White-Chocolate-Coffee-Syrup.jpg"
"544040","Simply Winter Warmers 1 Ltr","110028Simply-Winter-Warmers.jpg"
"531678","Smaller Packs Of Coffee","112140PureGusto-Beans11.jpg"
"534893","Soup & Porridge Pots & Lids","030712soup_cup11.jpg"
"531611","Stainless Chocolate Shaker With Handle","102454stainless_choc_shaker111.gif"
"531840","Stainless Milk Foaming Jug","110256foaming_jug.jpg"
"531729","Stainless Steel Knockout Drawer","110524stainless_steel_knockout_drawer.jpg"
"531626","Stainless Steel Whisk","110524stainless_steel_whisk.jpg"
"531668","Strawberry & Banana Smoothie Mix - 1 Ltr","094755stawberry_banana_smoothie.jpg"
"531664","Strawberry Smoothie Mix - 1 Ltr","094755stawberry_smoothie.jpg"
"546576","Sub Product 1","113116coffee_bean_button.jpg"
"546585","Sub Product 10","113116coffee_bean_button.jpg"
"546577","Sub Product 2","113116coffee_bean_button.jpg"
"546578","Sub Product 3","113116coffee_bean_button.jpg"
"546579","Sub Product 4","113116coffee_bean_button.jpg"
"546580","Sub Product 5","113116coffee_bean_button.jpg"
"546581","Sub Product 6","113116coffee_bean_button.jpg"
"551145","sub product 7","113116coffee_bean_button.jpg"
"546582","Sub Product 7","113116coffee_bean_button.jpg"
"546583","Sub Product 8","113116coffee_bean_button.jpg"
"546584","Sub Product 9","113116coffee_bean_button.jpg"
"531667","Summer Fruits Smoothie Mix - 1 Ltr","094421SummerFruit-Smoothie-IB1111.jpg"
"547292","Sweetbird Almond Syrup - 1 Litre","010300Sweetbird-Almond-Coffee-Syrup.png"
"547295","Sweetbird Amaretto Syrup - 1 Litre","010300Sweetbird-Amaretto-Coffee-Syrup.png"
"547324","Sweetbird Banana Syrup - 1 litre","010300Sweetbird-Banana-Coffee-Syrup.png"
"547296","Sweetbird Butterscotch Syrup - 1 Litre","010300Sweetbird-Butterscotch-Coffee-Syrup.png"
"547298","Sweetbird Cane Sugar Syrup - 1 Litre","010300Sweetbird-Cane-Sugar-Coffee-Syrup.png"
"547300","Sweetbird Caramel Syrup - 1 Litre","010300Sweetbird-Caramel-Coffee-Syrup.png"
"547301","Sweetbird Chai Syrup - 1 Litre","010300Sweetbird-Chai-Coffee-Syrup.png"
"547325","Sweetbird Cherry Syrup - 1 Litre","010300Sweetbird-Cherry-Coffee-Syrup.png"
"547303","Sweetbird Chocolate Syrup - 1 Litre","010624Sweetbird-Chocolate-Coffee-Syrup.png"
"547305","Sweetbird Cinnamon Syrup - 1 Litre","010624Sweetbird-Cinnamon-Coffee-Syrup.png"
"547306","Sweetbird Coconut Syrup - 1 Litre","010624Sweetbird-Coconut-Coffee-Syrup.png"
"547737","Sweetbird Cucumber and Mint Iced Green Tea Syrup - 1 Litre","120055Sweetbird-Cucumber-And-Mint-Iced-Green-Tea-Coffee-Syrup.png"
"547307","Sweetbird Eggnog Syrup - 1 Litre","010624Sweetbird-Eggnog-Coffee-Syrup.png"
"547308","Sweetbird English Toffee Syrup - 1 Litre","010624Sweetbird-English-Toffee-Coffee-Syrup.png"
"547309","Sweetbird French Vanilla Syrup - 1 Litre","010624Sweetbird-French_-Vanilla-Coffee-Syrup.png"
"547310","Sweetbird Fudge Syrup - 1 Litre","010624Sweetbird-Gingerbread-Coffee-Syrup.png"
"547311","Sweetbird Gingerbread Syrup - 1 Litre","010624Sweetbird-Gingerbread-Coffee-Syrup.png"
"547312","Sweetbird Hazelnut Syrup - 1 litre","011102Sweetbird-Hazelnut-Coffee-Syrup.png"
"549068","Sweetbird Honeycomb Syrup - 1 Litre","091814Sweetbird-Honeycomb-Coffee-Syrup.jpg.jpg"
"547739","Sweetbird Iced Original Tea Syrup - 1 Litre","120055Sweetbird-Iced-Tea-Coffee-Syrup.png"
"531624","Sweetbird Iced Teas & Chai","111233sweetbird_iced_teas11.jpg"
"547313","Sweetbird Irish Cream Syrup - 1 Litre","011103Sweetbird-Irish-Cream-Coffee-Syrup.png"
"547742","Sweetbird Jasmine And Lime Iced Tea Syrup - 1 Litre","120056Sweetbird-Jasmine-Lime-Iced-Tea-Coffee-Syrup.png"
"547714","Sweetbird Lemonade Syrup - 1 Litre","011103Sweetbird-Lemonade-Coffee-Syrup11.png"
"547327","Sweetbird Lime Syrup - 1 Litre","011102Sweetbird-Lime-Coffee-Syrup.png"
"547314","Sweetbird Mint Syrup - 1 Litre","011102Sweetbird-Mint-Coffee-Syrup11.jpg"
"547328","Sweetbird Orange Syrup - 1 litre","011103Sweetbird-Orange-Coffee-Syrup.png"
"547743","Sweetbird Passion Fruit And Lemon Iced Tea Syrup - 1 Litre","122133Sweetbird-Passion-Fruit-Lemon-Iced-Tea-Coffee-Syrup.png"
"547745","Sweetbird Peach Iced Tea Syrup - 1 Litre","120056Sweetbird-Peach-Iced-Tea-Coffee-Syrup.png"
"547331","Sweetbird Peach Syrup - 1 Litre","011104Sweetbird-Peach-Coffee-Syrup.png"
"547315","Sweetbird Peanut Butter Syrup - 1 Litre","014945Sweetbird-Peanut-Coffee-Syrup.png"
"547717","Sweetbird Pink Grapefruit Syrup - 1 Litre","011604Sweetbird-Pink-Grapefruit-Coffee-Syrup11.png"
"547316","Sweetbird Pumpkin Spice Syrup - 1 litre","011605Sweetbird-Pumpkin-Spice-Coffee-Syrup.png"
"547718","Sweetbird Raspberry & Pomegranate Syrup - 1 Litre","033823Sweetbird-Raspberry-And-Pomegranate-Coffee-Syrup.png"
"547747","Sweetbird Raspberry Iced Tea Syrup - 1 Litre","120055Sweetbird-Raspberry-Iced-Tea-Coffee-Syrup.png"
"547332","Sweetbird Raspberry Syrup - 1 Litre","011605Sweetbird-Raspberry-Coffee-Syrup.png"
"551169","Sweetbird Rhubarb Syrup - 1 Litre","033236Rhubarb-bottle-website.png"
"547318","Sweetbird Salted Caramel Syrup - 1 Litre","011605Sweetbird-Salted_Caramel-Coffee-Syrup.png"
"547317","Sweetbird Smores Syrup - 1 Litre","011604Sweetbird-Smores-Coffee-Syrup.png"
"551385","Sweetbird Speculoos Syrup - 1 Litre","111316SWEETBIRD-SPECULOOS.jpg"
"547333","Sweetbird Strawberry Syrup - 1 Litre","011605Sweetbird-Strawberry-Coffee-Syrup.png"
"547723","Sweetbird Sugar Free Caramel Syrup - 1 Litre","033822Sweetbird-Sugar-Free-Caramel-Coffee-Syrup.png"
"547724","Sweetbird Sugar Free Gingerbread Syrup - 1 Litre","034003Sweetbird-Sugar-Free-Gingerbread-Coffee-Syrup.png"
"547727","Sweetbird Sugar Free Hazelnut Syrup - 1 Litre","033822Sweetbird-Sugar-Free-Hazelnut-Coffee-Syrup.png"
"551174","Sweetbird Sugar Free Peach Iced Tea Syrup - 1 Litre","033236Sweetbird_SF_peach_iced_tea.jpg"
"551175","Sweetbird Sugar Free Raspberry Iced Tea Syrup - 1 Litre","090156sweetbird_SF_Raspberry_Iced_Tea.jpg"
"551171","Sweetbird Sugar Free Salted Caramel Syrup - 1 Litre","090155sweetbird_SF_Salted_Caramel.jpg"
"547728","Sweetbird Sugar Free Vanilla Syrup - 1 Litre","011710Sweetbird-Vanilla-Sugar-Free-Coffee-Syrup.png"
"537073","Sweetbird Syrups - Coffee Flavours - 1 Ltr","034459sweetbird_coffee.jpg"
"537074","Sweetbird Syrups - Fruit Flavours - 1 Ltr","035402sweetbird_fruit11.jpg"
"537075","Sweetbird Syrups - Sugar Free Range - 1 Ltr","034937sweetbird_sugar_free.jpg"
"547319","Sweetbird Toasted Marshmallow Syrup - 1 Litre","011605Sweetbird-Toasted-Marshmallow-Coffee-Syrup.png"
"547320","Sweetbird Toffee Apple Syrup - 1 Litre","015409Sweetbird-Toasted-Apple-Coffee-Syrup.png"
"551386","Sweetbird Toffee Nut Syrup - 1 Litre","111316SWEETBIRD-TOFFEE-NUT.jpg"
"547321","Sweetbird Vanilla Syrup - 1 Litre","011606Sweetbird-Vanilla-Coffee-Syrup.png"
"547748","Sweetbird Watermelon Iced Tea Syrup - 1 Litre","120055Sweetbird-Watermelon-Iced-Tea-Coffee-Syrup.png"
"547322","Sweetbird White Chocolate Syrup - 1 Litre","011710Sweetbird-White-Chocolate-Coffee-Syrup.png"
"531822","Swirl Design Take Out Cups & Lids","103232swirl_cups1111.jpg,094757Swirl-Paper-Cups-Range.jpg"
"531719","Swiss Water Decaffeinated Filter Coffee Sachets","050945Great-Taste-Filter1.jpg"
"531855","Swizzle Sugar Sticks x 100","032331swizzle_sticks.jpg"
"531825","Syrup Pumps","042926syrup_pump.jpg"
"537133","Tate & Lyle Zucro Sweetener Sachets x 1000","032331candarel1.jpg"
"550004","Tate & Lyle Zucro Sweetener Sticks x 1000","122517ZUCRO_SWEETNER_STICKS.jpg"
"531708","Tazza Latte Glasses","014353tazza_latte_glasses.jpg"
"531943","Tea / Coffee Whitener 10 x 500g","103139whitener111.jpg"
"548807","test product1",""
"543129","Tetley Decaf Tea x 440 - Great Taste Award Winner","114114Tetley_Decaf_Tea_440s.jpg"
"551499","Tetley Drawstring Tea Bags x 100","040229TETLEY-SQUEEZE.jpg"
"531747","Tetley Tea Bags 1100 Pack","010145tetley11.jpg"
"531622","Thick Pro Rubber Tamping Mat","110620tamper_mat11.jpg"
"531960","Toppings Pack","120331shakes_topping_pack.jpg"
"548551","Twinings  Strawberry & Cucumber SuperBlend Tea Bags","013018Twinings-Glow.jpg"
"548115","Twinings Blackcurrant & Blueberry","084154Twinings-Blackcurrant-Blueberry-Tea.jpg"
"550041","Twinings Cherry Bake well Green Tea","031850TWININGS_CHERRY_BAKEWELL.jpg"
"548777","Twinings Cold Infuse - Blueberry, Apple & Blackcurrant x 25","110513Twinings-Blueberry-Apple-Blackcurrant.jpg"
"548776","Twinings Cold Infuse - Passionfruit, Mango & Blood Orange x 25","110513Twinings-Passionfruit-Bloodorange.jpg"
"548778","Twinings Cold Infuse - Watermelon, Strawberry & Mint x 25","110513Twinings-Watermelon-Mint-Strawberry.jpg"
"531751","Twinings Cranberry & Raspberry Infusion","124304cranberry_and_raspberry.jpg"
"531620","Twinings Darjeeling Tea","124304darjeeling1111111.jpg"
"531606","Twinings Decaf Tea x 20","124304decaf1111.jpg"
"531617","Twinings Earl Grey Tea","124304earl_grey_100s.png"
"538837","Twinings Everyday Tea Bags","124305everyday_100s4.jpg"
"545996","Twinings Everyday Tea Bags x 1200","024428Twinings-Everyday-1200.jpg"
"543899","Twinings Fruit & Herbal Mixed Selections x 50","110942Twinings-Fruit-Herbal-Selection-Boxes-Triple1.jpg"
"550155","Twinings Fruit Selection Teas x 20","123403TWININGS-FRUIT-SELECTION.jpg"
"536665","Twinings Green Tea & Gingerbread","022755gingerbread.jpg"
"534900","Twinings Green Tea & Jasmine","105252green_jasmine.jpg"
"536666","Twinings Green Tea & Salted Caramel","022755salted_caramel.jpg"
"531753","Twinings Lemon & Ginger","124455lemon_and_ginger.jpg"
"539899","Twinings Loose Leaf Pyramid - Caramel Redbush","115021Apple_&_ElderFlower_-_Pyramid.png"
"539896","Twinings Loose Leaf Pyramid - Super fruity","115021Apple_&_ElderFlower_-_Pyramid.png"
"548552","Twinings MATCHA SuperBlend Tea Bags","013019Twinings-Matcha.jpg"
"531618","Twinings Pure Assam Tea","124304assam11.jpg"
"531607","Twinings Pure Camomile Infusion","124304chamomile.jpg"
"531752","Twinings Pure Green Tea","124454green_tea.png"
"531750","Twinings Pure Peppermint Infusion","124455peppermint.jpg"
"551096","Twinings Redbush","110901TWININGS-REDBUSH.jpg"
"549077","Twinings Strawberry & Raspberry Infusion Tea","015157Twinings-Strawberry-Raspberry.jpg"
"531608","Twinings Traditional English Breakfast Tea","124455traditional_english_100s.jpg"
"551240","Twinings TURMERIC SuperBlend Tea Bags","015651twinings_turmeric.jpg"
"538863","Twinings Wooden Tea Chest - 12 Slot","110423Twinings-Wood-Box-Closed.png,110420Twinings-Wood-Box-Open1.jpg"
"551264","Ultimate Eco Friendly Bamboo Coffee Cups - Biodegradable & Compostable Cups","093711BAMBOO_BIO_CUP.jpg,095637ultimate-bamboo-group1.jpg"
"531889","Utopia Coffee Mugs","014353utopia_mugs.jpg"
"544257","Van Houten Single Origin Tanzanian Hot Chocolate 750g","020729Bensdorp-Peruvian-Chocolate1111.jpg"
"540218","Van Houten Special Bar Chocolate 1 KG","040129Van_Houten_Special_Bar_Chocolate.jpg"
"545909","Van Houten White Hot Chocolate Drink 750g","104432Van-Houten-White-Hot-Chocolate.jpg"
"531675","Venezia Italian ShortBread Biscuits x 500","123900venezia_biscuits1111.jpg"
"531715","Vienna Filter Coffee Sachets x 50","124951PureGusto-Filter-Coffee.jpg"
"539449","White Dispenser Napkins x 3000","104907Dispenser_Napkins.jpg"
"531625","White Paper Napkins 33cm x 100","103233white_napkins.jpg"
"539433","White Sugar Sachets x 1000","034100White_Sugar_Sachets11.jpg"
"531850","Whole Milk Pots x 120","030619millac_whole11.jpg"
"546334","WMF 1100S Bean To Cup Coffee Machine","035538WMF-1100S-COLOUR-RANGE.png,033930WMF-1100S-Coffee-Machine.jpg"
"531877","WMF 1200S Bean To Cup Coffee Machine","094244wmf_1200s11.jpg"
"531680","WMF 1500S Classic Bean To Cup Coffee Machine","094244wmf_presto11.jpg,094244wmf_presto_2nd_image11.jpg"
"551144","WMF 5000 S Plus Coffee Machine","113549WMF_5000S_main.png,113549wmf_coffee_machines_5000splus.jpg"
"531758","WMF 5000S Bean To Cup Coffee Machine","061258WMF-5000S-Side-View.jpg,061259WMF-5000S-Chiller.jpg,095307wmf_2000s11.jpg"
"550031","WMF 9000S Plus Coffee Machine","105029wmf-kaffeevollautomat-9000splus_3.jpg"
"550040","WMF Cleaning Tablets - 100 x 1.3g","013431WMF-CLEANING__FILTRATION-POWDER-TABLETS.jpg"
"550038","WMF Liquid Descaling - 750ml","011308WMF-descaling.jpg"
"547420","WMF Milk Cleaning Fluid - 1 Litre","022823WMF_Milk_Cleaning.png"
"550039","WMF Special Milk Cleaning Tablets - 100 Tablets","013431WMF-CLEANING_POWDER-TABLETS.jpg"
"531574","WMF Water Filter","091920wmf_bestmax_water_filter.jpg,114036wmf_cleaning1.jpg"
"531795","Wooden Coffee Stirrers","103233wooden_coffee_stirrers1111.jpg"
"537265","XMAS Pattern Double Wall Christmas Cups - Cancer Research Support","111950Xmas_Cups111.jpg"
"541481","YumCha Earl Grey Iced Tea","035029Yumcha-Earl-Grey-Iced-Tea.jpg"
"549072","Zuma Chocolate Sprinkler","090852Zuma-Hot-Chocolate-Shaker1111.jpg"
"536975","Zuma Dark FairTrade Hot Chocolate Powder 2 KG","030314zuma_fair_trade11.jpg"
"540385","Zuma Gold Dust Sprinkler","021416Zuma-Gold-Dust-Scene.jpg,021416Zuma-Gold-Dust.jpg"
"544243","Zuma Original Hot Chocolate Bags 1 KG","095019Zuma-Original-Chocolate-Bags.jpg"
"531688","Zuma Original Hot Chocolate Powder 2 KG","120331zuma_original_hot_chocolate.jpg"
"531603","Zuma Spiced Chai Tin 1 KG","113819zuma_spiced_chai1111.jpg"
"531761","Zuma Sweetbird Caffe Frappe Mix 2 KG","124749zuma_caffe_frappe.png"
"531692","Zuma Sweetbird Chocolate Frappe Mix 2 KG","124749zuma_chocolate_frappe11.png"
"535338","Zuma Sweetbird Cookies & Cream Frappe Mix 2 KG","105721cookie.png"
"531655","Zuma Sweetbird Mocha Frappe Mix 2 KG","124749zuma_mocha_frappe11.png"
"531694","Zuma Sweetbird Sticky Toffee Frappe Mix 2 KG","124749zuma_sticky_toffee_frappe11.png"
"531693","Zuma Sweetbird Vanilla Bean Non-Dairy Frappe Mix 2 KG","124749zuma_vanilla_frappe.png"
"538926","Zuma Sweetbird Yoghurt Frappe Mix 2 KG","052518Zuma-Yoghurt-Frappe11.png"
"531914","Zuma Vanilla Chai Tin 1 KG","113819zuma_vanilla_chai.jpg"
"531937","Zuma White Hot Chocolate 2 KG","120332zuma_white_hot_chocolate11111.jpg"
