"Product Id","Product Name","Web Price","Cost Price","Discount Type","Discount Value","Bulk Discount Exists"
"532026","Twinings Core Range Starter Kit","32.99","0.00","0","15.00","N"
"531751","Twinings Cranberry & Raspberry Infusion","2.29","0.00","0","0.00","Y"
"531620","Twinings Darjeeling Tea","2.29","0.00","0","0.00","Y"
"531606","Twinings Decaf Tea","2.49","0.00","0","0.00","Y"
"531617","Twinings Earl Grey Tea","3.99","0.00","2","0.00","Y"
"538837","Twinings Everyday Tea Bags","3.79","0.00","0","0.00","Y"
"545996","Twinings Everyday Tea Bags x 1200","37.49","0.00","0","10.00","Y"
"543899","Twinings Fruit & Herbal Selection Boxes","2.79","0.00","0","5.00","Y"
"536667","Twinings Green Tea & Caramelised Apple","2.69","0.00","0","10.00","Y"
"534899","Twinings Green Tea & Cranberry","2.49","0.00","0","10.00","Y"
"536665","Twinings Green Tea & Gingerbread","2.69","0.00","2","0.00","Y"
"534900","Twinings Green Tea & Jasmine","2.69","0.00","2","2.29","Y"
"531635","Twinings Green Tea & Lemon","2.49","0.00","2","0.00","Y"
"536666","Twinings Green Tea & Salted Caramel","2.69","0.00","2","0.00","Y"
"532029","Twinings Lady Grey Tea Bags","2.29","0.00","0","0.00","Y"
"538843","Twinings Lapsang Souchong Tea","2.29","0.00","0","0.00","Y"
"531753","Twinings Lemon & Ginger","2.29","0.00","2","0.00","Y"
"539901","Twinings Loose Leaf Pyramid - Apple & Elderflower Green Tea x12","3.45","0.00","0","15.00","Y"
"539899","Twinings Loose Leaf Pyramid - Caramel Redbush","3.45","0.00","0","15.00","Y"
"538847","Twinings Loose Leaf Pyramid - Chai Latte","3.29","0.00","0","15.00","Y"
"539893","Twinings Loose Leaf Pyramid - Nutty Choc Assam","3.45","0.00","0","15.00","Y"
"539894","Twinings Loose Leaf Pyramid - Plummy Earl Grey","3.45","0.00","0","15.00","Y"
"539900","Twinings Loose Leaf Pyramid - Sencha Green Tea","3.45","0.00","0","15.00","Y"
"539896","Twinings Loose Leaf Pyramid - Super fruity","3.45","0.00","0","15.00","Y"
"539897","Twinings Loose Leaf Pyramid - Thoroughly Minted","3.45","0.00","0","15.00","Y"
"539898","Twinings Loose Leaf Pyramid - Vanilla Chai Latte","3.45","0.00","0","15.00","Y"
"539906","Twinings Moroccan Mint","2.79","0.00","0","0.00","Y"
"531618","Twinings Pure Assam Tea","2.29","0.00","0","0.00","Y"
"531607","Twinings Pure Camomile Infusion","2.29","0.00","0","20.00","Y"
"538844","Twinings Pure Ceylon Tea","2.49","0.00","0","0.00","Y"
"531752","Twinings Pure Green Tea","2.69","0.00","2","0.00","Y"
"531750","Twinings Pure Peppermint Infusion","2.29","0.00","0","0.00","Y"
"536819","Twinings Spicy Chai Tea","2.29","0.00","0","0.00","Y"
"531881","Twinings Strawberry & Mango Infusion Tea","2.29","0.00","2","0.00","Y"
"531608","Twinings Traditional English Breakfast Tea","3.99","0.00","0","0.00","Y"
"541074","Twinings Turkish Apple Tea","2.29","0.00","0","20.00","Y"
"539673","Twinings Union Jack Variety Boxes x 60","16.99","0.00","2","9.99","N"
"538863","Twinings Wooden Display Box","34.99","0.00","0","0.00","Y"
"531889","Utopia Coffee Mugs","9.99","0.00","0","0.00","Y"
"540218","Van Houten Special Bar Chocolate 1 KG","6.99","0.00","2","0.00","Y"
"545909","Van Houten White Hot Chocolate Drink 750g","6.49","0.00","0","0.00","Y"
"531675","Venezia Italian ShortBread Biscuits x 500","12.99","0.00","2","0.00","Y"
"531715","Vienna Filter Coffee Sachets x 50","24.99","0.00","0","0.00","Y"
"539449","White Dispenser Napkins x 3000","19.99","0.00","0","0.00","Y"
"531625","White Paper Napkins 33cm x 125","1.55","0.00","0","0.00","Y"
"539433","White Sugar Sachets x 1000","6.99","0.00","2","0.00","Y"
"531850","Whole Milk Pots x 120","4.99","0.00","0","0.00","Y"
"546334","WMF 1100S Bean To Cup Coffee Machine","3295.00","0.00","2","2845.00","N"
"531877","WMF 1200S Bean To Cup Coffee Machine","3645.00","0.00","2","2995.00","N"
"531680","WMF 1500S Bean To Cup Coffee Machine","6995.00","0.00","2","5999.00","N"
"531574","WMF 200 Bestmax Water Filter","28.99","0.00","0","0.00","Y"
"531758","WMF 5000S Bean To Cup Coffee Machine","8245.00","0.00","2","7145.00","N"
"547420","WMF Milk Cleaning Fluid - 1 Litre","12.99","0.00","0","0.00","Y"
"531795","Wooden Coffee Stirrers","3.99","0.00","0","0.00","Y"
"537265","XMAS Pattern Double Wall Christmas Cups - Cancer Research Support","12.99","0.00","0","30.00","N"
"541481","YumCha Earl Grey Iced Tea","5.99","0.00","2","3.99","Y"
"541473","YumCha Elderflower Iced Tea","5.99","0.00","2","3.99","Y"
"541976","YumCha Iced Tea A3 Poster x2","0.25","0.00","0","0.00","N"
"547355","Yumcha Iced Teas Starter Kit","39.99","0.00","2","30.00","N"
"541483","YumCha Jasmine Iced Tea","5.99","0.00","2","3.99","Y"
"541479","YumCha Lemon Ceylon Iced Tea","5.99","0.00","2","3.99","Y"
"541474","YumCha Moroccan Mint Iced Tea","5.99","0.00","2","3.99","Y"
"541482","YumCha Nettle Iced Tea","5.99","0.00","2","3.99","Y"
"541477","YumCha Sour Plum Iced Tea","5.99","0.00","2","3.99","Y"
"531761","Zuma Caffe Frappe Mix 2 KG","17.99","0.00","0","0.00","Y"
"531692","Zuma Chocolate Frappe Mix 2 KG","17.99","0.00","0","0.00","Y"
"535338","Zuma Cookies & Cream Frappe Mix 2 KG","19.99","0.00","0","0.00","Y"
"536975","Zuma Dark FairTrade Hot Chocolate Powder 2 KG","15.99","0.00","0","0.00","Y"
"540385","Zuma Gold Dust Sprinkler","4.99","0.00","0","0.00","Y"
"531655","Zuma Mocha Frappe Mix 2 KG","17.99","0.00","0","0.00","Y"
"544243","Zuma Original Hot Chocolate Bags 1 KG","6.49","0.00","2","0.00","Y"
"531688","Zuma Original Hot Chocolate Powder 2 KG","13.49","0.00","0","0.00","Y"
"531603","Zuma Spiced Chai Tin 1 KG","11.79","0.00","0","0.00","Y"
"531694","Zuma Sticky Toffee Frappe Mix 2 KG","19.99","0.00","0","10.00","Y"
"546760","Zuma Thick Sauces - 1.9 Litre","13.49","0.00","0","0.00","Y"
"531693","Zuma Vanilla Bean Non-Dairy Frappe Mix 2 KG","17.99","0.00","0","0.00","Y"
"531914","Zuma Vanilla Chai Tin 1 KG","11.79","0.00","0","0.00","Y"
"531937","Zuma White Hot Chocolate 2 KG","17.29","0.00","0","0.00","Y"
"538926","Zuma Yoghurt Frappe Mix 2 KG","16.99","0.00","0","0.00","Y"
